person,personLabel,location,birthyear,sitelinks
http://www.wikidata.org/entity/Q85301,Josef Lauff,Point(6.957777777 50.942222222),1855,6
http://www.wikidata.org/entity/Q85367,Wolfgang Voigt,Point(6.957777777 50.942222222),1961,10
http://www.wikidata.org/entity/Q85563,Michael Mronz,Point(6.957777777 50.942222222),1967,6
http://www.wikidata.org/entity/Q85812,Herbert Janssen,Point(6.957777777 50.942222222),1892,8
http://www.wikidata.org/entity/Q85822,Emil Baehrens,Point(6.957777777 50.942222222),1848,8
http://www.wikidata.org/entity/Q86520,Thomas Thiemeyer,Point(6.957777777 50.942222222),1963,7
http://www.wikidata.org/entity/Q86812,Ernst Fraenkel,Point(6.957777777 50.942222222),1898,9
http://www.wikidata.org/entity/Q86996,Birthe Wolter,Point(6.957777777 50.942222222),1981,8
http://www.wikidata.org/entity/Q87529,Ernest Cassel,Point(6.957777777 50.942222222),1852,13
http://www.wikidata.org/entity/Q87558,Carl de Vogt,Point(6.957777777 50.942222222),1885,11
http://www.wikidata.org/entity/Q87592,Wolfgang Wienand,Point(6.957777777 50.942222222),1972,6
http://www.wikidata.org/entity/Q87622,Heinz Kühn,Point(6.957777777 50.942222222),1912,8
http://www.wikidata.org/entity/Q88008,Barthel Schink,Point(6.957777777 50.942222222),1927,6
http://www.wikidata.org/entity/Q88038,Louise Dumont,Point(6.957777777 50.942222222),1862,8
http://www.wikidata.org/entity/Q88481,Herbert Franke,Point(6.957777777 50.942222222),1914,9
http://www.wikidata.org/entity/Q88628,Max Kramer,Point(6.957777777 50.942222222),1903,9
http://www.wikidata.org/entity/Q89311,Franz Wilhelm Seiwert,Point(6.957777777 50.942222222),1894,11
http://www.wikidata.org/entity/Q90890,Muhabbet,Point(6.957777777 50.942222222),1984,6
http://www.wikidata.org/entity/Q90896,Heinrich Brauns,Point(6.957777777 50.942222222),1868,7
http://www.wikidata.org/entity/Q91204,Alexander Mronz,Point(6.957777777 50.942222222),1965,9
http://www.wikidata.org/entity/Q91347,Lilo Gloeden,Point(6.957777777 50.942222222),1903,8
http://www.wikidata.org/entity/Q91511,Willy Birgel,Point(6.957777777 50.942222222),1891,16
http://www.wikidata.org/entity/Q91888,Stephan Baeck,Point(6.957777777 50.942222222),1965,7
http://www.wikidata.org/entity/Q92350,Janine Kunze,Point(6.957777777 50.942222222),1974,7
http://www.wikidata.org/entity/Q92395,Jimmy Ernst,Point(6.957777777 50.942222222),1920,6
http://www.wikidata.org/entity/Q92474,Joseph von Mering,Point(6.957777777 50.942222222),1849,11
http://www.wikidata.org/entity/Q92497,Paul Lejeune-Jung,Point(6.957777777 50.942222222),1882,6
http://www.wikidata.org/entity/Q93389,Jonas Meffert,Point(6.957777777 50.942222222),1994,9
http://www.wikidata.org/entity/Q95206,Nazan Eckes,Point(6.957777777 50.942222222),1976,11
http://www.wikidata.org/entity/Q95218,Hans-Jürgen Pohmann,Point(6.957777777 50.942222222),1947,11
http://www.wikidata.org/entity/Q95221,Franz Leopold Sonnenschein,Point(6.957777777 50.942222222),1817,6
http://www.wikidata.org/entity/Q95224,Hans Imhoff,Point(6.957777777 50.942222222),1922,7
http://www.wikidata.org/entity/Q95468,Johann Heinrich Kaltenbach,Point(6.957777777 50.942222222),1807,13
http://www.wikidata.org/entity/Q95843,Paul Moldenhauer,Point(6.957777777 50.942222222),1876,8
http://www.wikidata.org/entity/Q95950,Wolfgang Jerat,Point(6.957777777 50.942222222),1955,6
http://www.wikidata.org/entity/Q85840,Peter Danckert,Point(13.383333333 52.516666666),1940,7
http://www.wikidata.org/entity/Q85848,Ursula Lingen,Point(13.383333333 52.516666666),1928,7
http://www.wikidata.org/entity/Q85848,Ursula Lingen,Point(13.383333333 52.516666666),1929,7
http://www.wikidata.org/entity/Q85913,Karl Bolle,Point(13.383333333 52.516666666),1893,8
http://www.wikidata.org/entity/Q85938,Sibylle Bergemann,Point(13.383333333 52.516666666),1941,13
http://www.wikidata.org/entity/Q155882,Angela Gossow,Point(6.957777777 50.942222222),1974,33
http://www.wikidata.org/entity/Q159514,Patrick Helmes,Point(6.957777777 50.942222222),1984,28
http://www.wikidata.org/entity/Q164369,Wendelin Werner,Point(6.957777777 50.942222222),1968,33
http://www.wikidata.org/entity/Q172154,Wilhelm Florin,Point(6.957777777 50.942222222),1894,6
http://www.wikidata.org/entity/Q213652,Amitai Etzioni,Point(6.957777777 50.942222222),1929,22
http://www.wikidata.org/entity/Q213892,William Steinberg,Point(6.957777777 50.942222222),1899,13
http://www.wikidata.org/entity/Q214977,Robert Blum,Point(6.957777777 50.942222222),1807,21
http://www.wikidata.org/entity/Q215375,Jacob Venedey,Point(6.957777777 50.942222222),1805,12
http://www.wikidata.org/entity/Q215874,Clemens Busch,Point(6.957777777 50.942222222),1834,9
http://www.wikidata.org/entity/Q215900,Max von Oppenheim,Point(6.957777777 50.942222222),1860,17
http://www.wikidata.org/entity/Q235759,Ruth Prawer Jhabvala,Point(6.957777777 50.942222222),1927,38
http://www.wikidata.org/entity/Q250554,Álex Calatrava,Point(6.957777777 50.942222222),1973,12
http://www.wikidata.org/entity/Q272738,Elvira Possekel,Point(6.957777777 50.942222222),1953,14
http://www.wikidata.org/entity/Q275097,Petra Overzier,Point(6.957777777 50.942222222),1982,6
http://www.wikidata.org/entity/Q276429,Margarete Teschemacher,Point(6.957777777 50.942222222),1903,6
http://www.wikidata.org/entity/Q278242,Frank Schaefer,Point(6.957777777 50.942222222),1963,10
http://www.wikidata.org/entity/Q314288,Rolf Kühn,Point(6.957777777 50.942222222),1929,10
http://www.wikidata.org/entity/Q317114,Wolfgang Hofmann,Point(6.957777777 50.942222222),1941,19
http://www.wikidata.org/entity/Q318211,Alexander Voigt,Point(6.957777777 50.942222222),1978,9
http://www.wikidata.org/entity/Q331944,Christian Clemens,Point(6.957777777 50.942222222),1991,22
http://www.wikidata.org/entity/Q337263,Heinrich Pesch,Point(6.957777777 50.942222222),1854,11
http://www.wikidata.org/entity/Q361974,Adolf Grünbaum,Point(6.957777777 50.942222222),1923,15
http://www.wikidata.org/entity/Q369506,Otto Pfister,Point(6.957777777 50.942222222),1937,18
http://www.wikidata.org/entity/Q406219,Robert Hense,Point(6.957777777 50.942222222),1885,6
http://www.wikidata.org/entity/Q443556,Ludwig Landen,Point(6.957777777 50.942222222),1908,14
http://www.wikidata.org/entity/Q443599,Paul Wevers,Point(6.957777777 50.942222222),1907,14
http://www.wikidata.org/entity/Q444576,Jennifer Nitsch,Point(6.957777777 50.942222222),1966,7
http://www.wikidata.org/entity/Q444679,Roland Müller,Point(6.957777777 50.942222222),1988,10
http://www.wikidata.org/entity/Q448158,Gerald Ciolek,Point(6.957777777 50.942222222),1986,21
http://www.wikidata.org/entity/Q457142,Sandra Schumacher,Point(6.957777777 50.942222222),1966,13
http://www.wikidata.org/entity/Q457291,Úrsula Heinze,Point(6.957777777 50.942222222),1941,8
http://www.wikidata.org/entity/Q458140,Esther Cremer,Point(6.957777777 50.942222222),1988,11
http://www.wikidata.org/entity/Q460462,Carsten Cullmann,Point(6.957777777 50.942222222),1976,11
http://www.wikidata.org/entity/Q470552,Denis Epstein,Point(6.957777777 50.942222222),1986,10
http://www.wikidata.org/entity/Q475781,Stephan Volkert,Point(6.957777777 50.942222222),1971,12
http://www.wikidata.org/entity/Q492219,Eko Fresh,Point(6.957777777 50.942222222),1983,10
http://www.wikidata.org/entity/Q495140,Andrea Weiermann-Lietz,Point(6.957777777 50.942222222),1958,8
http://www.wikidata.org/entity/Q70662,Richard Eichberg,Point(13.383333333 52.516666666),1888,8
http://www.wikidata.org/entity/Q70688,Janine Pietsch,Point(13.383333333 52.516666666),1982,10
http://www.wikidata.org/entity/Q70754,Lars Conrad,Point(13.383333333 52.516666666),1976,11
http://www.wikidata.org/entity/Q70758,Julius Schrader,Point(13.383333333 52.516666666),1815,11
http://www.wikidata.org/entity/Q70761,Johannes Hentschel,Point(13.383333333 52.516666666),1908,11
http://www.wikidata.org/entity/Q70770,Norbert Kröcher,Point(13.383333333 52.516666666),1950,8
http://www.wikidata.org/entity/Q70772,Hilde Coppi,Point(13.383333333 52.516666666),1909,10
http://www.wikidata.org/entity/Q70822,Wolfgang Behrendt,Point(13.383333333 52.516666666),1936,18
http://www.wikidata.org/entity/Q70863,Carl Anton Ewald,Point(13.383333333 52.516666666),1845,10
http://www.wikidata.org/entity/Q70863,Carl Anton Ewald,Point(13.383333333 52.516666666),1845,10
http://www.wikidata.org/entity/Q70881,Margot Hielscher,Point(13.383333333 52.516666666),1919,26
http://www.wikidata.org/entity/Q70900,Adolf Brand,Point(13.383333333 52.516666666),1874,18
http://www.wikidata.org/entity/Q70948,Hansjörg Felmy,Point(13.383333333 52.516666666),1931,15
http://www.wikidata.org/entity/Q70950,Marie Elisabeth Lüders,Point(13.383333333 52.516666666),1878,9
http://www.wikidata.org/entity/Q71040,Silvio Vietta,Point(13.383333333 52.516666666),1941,7
http://www.wikidata.org/entity/Q71042,Jesko Albert Eugen von Puttkamer,Point(13.383333333 52.516666666),1855,9
http://www.wikidata.org/entity/Q71074,Hasso Plattner,Point(13.383333333 52.516666666),1944,13
http://www.wikidata.org/entity/Q71184,Richard Böhm,Point(13.383333333 52.516666666),1854,8
http://www.wikidata.org/entity/Q71191,Julius Springer,Point(13.383333333 52.516666666),1817,10
http://www.wikidata.org/entity/Q71258,Hildegard Lächert,Point(13.383333333 52.516666666),1920,10
http://www.wikidata.org/entity/Q71277,Rudi Ball,Point(13.383333333 52.516666666),1910,15
http://www.wikidata.org/entity/Q71288,Paul Gerber,Point(13.383333333 52.516666666),1854,13
http://www.wikidata.org/entity/Q71290,Wolfgang Schwanitz,Point(13.383333333 52.516666666),1930,14
http://www.wikidata.org/entity/Q71291,Dietrich Dörner,Point(13.383333333 52.516666666),1938,8
http://www.wikidata.org/entity/Q71365,Fritz Erler,Point(13.383333333 52.516666666),1913,9
http://www.wikidata.org/entity/Q71376,Monika Kruse,Point(13.383333333 52.516666666),1971,8
http://www.wikidata.org/entity/Q71381,Ingeborg Drewitz,Point(13.383333333 52.516666666),1923,13
http://www.wikidata.org/entity/Q71412,Norbert Grupe,Point(13.383333333 52.516666666),1940,14
http://www.wikidata.org/entity/Q71414,Stella Kübler,Point(13.383333333 52.516666666),1922,12
http://www.wikidata.org/entity/Q71424,Walter Lassally,Point(13.383333333 52.516666666),1926,17
http://www.wikidata.org/entity/Q71453,Albert von Le Coq,Point(13.383333333 52.516666666),1860,18
http://www.wikidata.org/entity/Q71461,Irmgard Keun,Point(13.383333333 52.516666666),1905,16
http://www.wikidata.org/entity/Q71463,Lucie Mannheim,Point(13.383333333 52.516666666),1899,16
http://www.wikidata.org/entity/Q71491,Hedwig Dohm,Point(13.383333333 52.516666666),1831,18
http://www.wikidata.org/entity/Q71491,Hedwig Dohm,Point(13.383333333 52.516666666),1833,18
http://www.wikidata.org/entity/Q71525,Herman Schalow,Point(13.383333333 52.516666666),1852,10
http://www.wikidata.org/entity/Q71547,Gerhard Lamprecht,Point(13.383333333 52.516666666),1897,17
http://www.wikidata.org/entity/Q71567,Oscar Blumenthal,Point(13.383333333 52.516666666),1852,12
http://www.wikidata.org/entity/Q71574,Paul Richard Heinrich Blasius,Point(13.383333333 52.516666666),1883,15
http://www.wikidata.org/entity/Q71589,Claus Theo Gärtner,Point(13.383333333 52.516666666),1943,7
http://www.wikidata.org/entity/Q71633,Hanna Neumann,Point(13.383333333 52.516666666),1914,19
http://www.wikidata.org/entity/Q71650,Nicolette Krebitz,Point(13.383333333 52.516666666),1972,18
http://www.wikidata.org/entity/Q71696,Heinrich Blücher,Point(13.383333333 52.516666666),1899,12
http://www.wikidata.org/entity/Q71718,Walther Lucht,Point(13.383333333 52.516666666),1882,13
http://www.wikidata.org/entity/Q71725,Rosalie von Rauch,Point(13.383333333 52.516666666),1820,12
http://www.wikidata.org/entity/Q71817,Hans-Ulrich von Oertzen,Point(13.383333333 52.516666666),1915,9
http://www.wikidata.org/entity/Q71825,Carl David Bouché,Point(13.383333333 52.516666666),1809,10
http://www.wikidata.org/entity/Q71827,Erwin Blumenfeld,Point(13.383333333 52.516666666),1897,12
http://www.wikidata.org/entity/Q71831,Reinhold Conrad Muschler,Point(13.383333333 52.516666666),1883,7
http://www.wikidata.org/entity/Q71839,Marco Hofschneider,Point(13.383333333 52.516666666),1969,10
http://www.wikidata.org/entity/Q71858,Bernhard Naunyn,Point(13.383333333 52.516666666),1839,10
http://www.wikidata.org/entity/Q71942,Carl Boese,Point(13.383333333 52.516666666),1887,12
http://www.wikidata.org/entity/Q72005,Gustav Casmir,Point(13.383333333 52.516666666),1874,11
http://www.wikidata.org/entity/Q72019,Carl Friedrich Weitzmann,Point(13.383333333 52.516666666),1808,7
http://www.wikidata.org/entity/Q72066,Herman Nohl,Point(13.383333333 52.516666666),1879,7
http://www.wikidata.org/entity/Q72078,Bernhard Neumann,Point(13.383333333 52.516666666),1909,11
http://www.wikidata.org/entity/Q72124,Peretz Naftali,Point(13.383333333 52.516666666),1888,9
http://www.wikidata.org/entity/Q72124,Peretz Naftali,Point(13.383333333 52.516666666),1888,9
http://www.wikidata.org/entity/Q72126,Dora Gerson,Point(13.383333333 52.516666666),1899,17
http://www.wikidata.org/entity/Q72148,Adolf Rading,Point(13.383333333 52.516666666),1888,9
http://www.wikidata.org/entity/Q72161,Erich Cohn,Point(13.383333333 52.516666666),1884,9
http://www.wikidata.org/entity/Q72165,Ernst Lissauer,Point(13.383333333 52.516666666),1882,9
http://www.wikidata.org/entity/Q72167,Markus Zoecke,Point(13.383333333 52.516666666),1968,10
http://www.wikidata.org/entity/Q72171,Frank Dehne,Point(13.383333333 52.516666666),1976,8
http://www.wikidata.org/entity/Q72217,Karl-Eduard von Schnitzler,Point(13.383333333 52.516666666),1918,12
http://www.wikidata.org/entity/Q72294,Edgar Wind,Point(13.383333333 52.516666666),1900,12
http://www.wikidata.org/entity/Q72326,Bodo Bittner,Point(13.383333333 52.516666666),1940,12
http://www.wikidata.org/entity/Q72354,Gabriella Brum,Point(13.383333333 52.516666666),1962,13
http://www.wikidata.org/entity/Q72361,Katharina Rutschky,Point(13.383333333 52.516666666),1941,10
http://www.wikidata.org/entity/Q72374,Ernst Wilhelm von Brücke,Point(13.383333333 52.516666666),1819,20
http://www.wikidata.org/entity/Q72384,Robert Jungk,Point(13.383333333 52.516666666),1913,21
http://www.wikidata.org/entity/Q72386,Francis Simon,Point(13.383333333 52.516666666),1893,13
http://www.wikidata.org/entity/Q72392,Erwin Vierow,Point(13.383333333 52.516666666),1890,12
http://www.wikidata.org/entity/Q72392,Erwin Vierow,Point(13.383333333 52.516666666),1890,12
http://www.wikidata.org/entity/Q72405,Friedrich Trendelenburg,Point(13.383333333 52.516666666),1844,11
http://www.wikidata.org/entity/Q72416,Guenter Wendt,Point(13.383333333 52.516666666),1923,10
http://www.wikidata.org/entity/Q72429,Judith Holofernes,Point(13.383333333 52.516666666),1976,12
http://www.wikidata.org/entity/Q72434,Janin Lindenberg,Point(13.383333333 52.516666666),1987,10
http://www.wikidata.org/entity/Q95971,Albert Wolff,Point(6.957777777 50.942222222),1825,8
http://www.wikidata.org/entity/Q96002,Lars Teutenberg,Point(6.957777777 50.942222222),1970,8
http://www.wikidata.org/entity/Q96013,Klaus Wagner,Point(6.957777777 50.942222222),1910,9
http://www.wikidata.org/entity/Q96032,Miguel Vences,Point(6.957777777 50.942222222),1969,12
http://www.wikidata.org/entity/Q96559,Hans Loch,Point(6.957777777 50.942222222),1898,10
http://www.wikidata.org/entity/Q96599,Michael Bohnen,Point(6.957777777 50.942222222),1887,10
http://www.wikidata.org/entity/Q85949,Marion Yorck von Wartenburg,Point(13.383333333 52.516666666),1904,7
http://www.wikidata.org/entity/Q85987,Herbert Adamski,Point(13.383333333 52.516666666),1910,16
http://www.wikidata.org/entity/Q86001,Alice Orlowski,Point(13.383333333 52.516666666),1903,14
http://www.wikidata.org/entity/Q86058,Ingrid Steeger,Point(13.383333333 52.516666666),1947,9
http://www.wikidata.org/entity/Q86078,Anni Albers,Point(13.383333333 52.516666666),1899,19
http://www.wikidata.org/entity/Q86078,Anni Albers,Point(13.383333333 52.516666666),1899,19
http://www.wikidata.org/entity/Q86202,Martin Liebers,Point(13.383333333 52.516666666),1985,6
http://www.wikidata.org/entity/Q86210,Andreas Wisniewski,Point(13.383333333 52.516666666),1959,13
http://www.wikidata.org/entity/Q86254,Julius Rudolph Theodor Vogel,Point(13.383333333 52.516666666),1812,7
http://www.wikidata.org/entity/Q86396,Hannelore Schroth,Point(13.383333333 52.516666666),1922,14
http://www.wikidata.org/entity/Q86476,Carl Siegmund Franz Credé,Point(13.383333333 52.516666666),1819,8
http://www.wikidata.org/entity/Q86501,Hermann Johannes Pfannenstiel,Point(13.383333333 52.516666666),1862,8
http://www.wikidata.org/entity/Q86511,Lissy Arna,Point(13.383333333 52.516666666),1900,14
http://www.wikidata.org/entity/Q86511,Lissy Arna,Point(13.383333333 52.516666666),1903,14
http://www.wikidata.org/entity/Q86567,Bruno Balz,Point(13.383333333 52.516666666),1902,8
http://www.wikidata.org/entity/Q86570,Julia Harting,Point(13.383333333 52.516666666),1990,18
http://www.wikidata.org/entity/Q86612,Bern von Baer,Point(13.383333333 52.516666666),1911,7
http://www.wikidata.org/entity/Q86747,Sebastian Weigle,Point(13.383333333 52.516666666),1961,6
http://www.wikidata.org/entity/Q86778,Alfred Braun,Point(13.383333333 52.516666666),1888,16
http://www.wikidata.org/entity/Q86780,Walther Bauersfeld,Point(13.383333333 52.516666666),1879,10
http://www.wikidata.org/entity/Q86975,Henri Jordan,Point(13.383333333 52.516666666),1833,7
http://www.wikidata.org/entity/Q87008,Ivy Quainoo,Point(13.383333333 52.516666666),1992,9
http://www.wikidata.org/entity/Q87029,Margarete Klose,Point(13.383333333 52.516666666),1899,8
http://www.wikidata.org/entity/Q87029,Margarete Klose,Point(13.383333333 52.516666666),1902,8
http://www.wikidata.org/entity/Q87033,Benjamin Trinks,Point(13.383333333 52.516666666),1990,6
http://www.wikidata.org/entity/Q87137,Adolph Hoffmann,Point(13.383333333 52.516666666),1858,8
http://www.wikidata.org/entity/Q87137,Adolph Hoffmann,Point(13.383333333 52.516666666),1858,8
http://www.wikidata.org/entity/Q87148,Hermann Vallentin,Point(13.383333333 52.516666666),1872,10
http://www.wikidata.org/entity/Q87225,Johannes Dietrich,Point(13.383333333 52.516666666),1985,6
http://www.wikidata.org/entity/Q87272,Johanna Hofer,Point(13.383333333 52.516666666),1896,10
http://www.wikidata.org/entity/Q87284,Kurt Grelling,Point(13.383333333 52.516666666),1886,10
http://www.wikidata.org/entity/Q87298,Ernest Borneman,Point(13.383333333 52.516666666),1915,7
http://www.wikidata.org/entity/Q87300,Horst Hoeck,Point(13.383333333 52.516666666),1904,10
http://www.wikidata.org/entity/Q87308,Paul-Werner Hoppe,Point(13.383333333 52.516666666),1910,11
http://www.wikidata.org/entity/Q87336,Stefan Schnabel,Point(13.383333333 52.516666666),1912,8
http://www.wikidata.org/entity/Q87368,Georg Johann Pfeffer,Point(13.383333333 52.516666666),1854,10
http://www.wikidata.org/entity/Q87497,Kurt Schindler,Point(13.383333333 52.516666666),1882,9
http://www.wikidata.org/entity/Q87520,Walter Tollmien,Point(13.383333333 52.516666666),1900,6
http://www.wikidata.org/entity/Q87548,Rudolf Steiner,Point(13.383333333 52.516666666),1942,6
http://www.wikidata.org/entity/Q87564,Valentin Rose,Point(13.383333333 52.516666666),1829,6
http://www.wikidata.org/entity/Q87644,Gustav Droysen,Point(13.383333333 52.516666666),1838,8
http://www.wikidata.org/entity/Q87666,Heinz Westphal,Point(13.383333333 52.516666666),1924,8
http://www.wikidata.org/entity/Q87768,Regina Burchardt,Point(13.383333333 52.516666666),1983,6
http://www.wikidata.org/entity/Q87778,Joachim Schubart,Point(13.383333333 52.516666666),1928,7
http://www.wikidata.org/entity/Q87816,Eugen Burg,Point(13.383333333 52.516666666),1871,16
http://www.wikidata.org/entity/Q87956,Ruth Cohn,Point(13.383333333 52.516666666),1912,8
http://www.wikidata.org/entity/Q87980,Wolf Jobst Siedler,Point(13.383333333 52.516666666),1926,6
http://www.wikidata.org/entity/Q87999,Eduard Heinrich Henoch,Point(13.383333333 52.516666666),1820,9
http://www.wikidata.org/entity/Q88057,Hans Luckhardt,Point(13.383333333 52.516666666),1890,6
http://www.wikidata.org/entity/Q88104,Robert van Ackeren,Point(13.383333333 52.516666666),1946,6
http://www.wikidata.org/entity/Q88139,Helga Liné,Point(13.383333333 52.516666666),1932,13
http://www.wikidata.org/entity/Q88154,Eva Busch,Point(13.383333333 52.516666666),1912,7
http://www.wikidata.org/entity/Q88162,Tatjana Blacher,Point(13.383333333 52.516666666),1956,6
http://www.wikidata.org/entity/Q88285,Friedrich Dieterici,Point(13.383333333 52.516666666),1821,7
http://www.wikidata.org/entity/Q88289,Otto Devrient,Point(13.383333333 52.516666666),1838,9
http://www.wikidata.org/entity/Q88302,Karin Kiwus,Point(13.383333333 52.516666666),1942,6
http://www.wikidata.org/entity/Q88322,Boris Aljinovic,Point(13.383333333 52.516666666),1967,6
http://www.wikidata.org/entity/Q88400,Mario Barth,Point(13.383333333 52.516666666),1972,8
http://www.wikidata.org/entity/Q88417,Kurt Bartsch,Point(13.383333333 52.516666666),1937,6
http://www.wikidata.org/entity/Q88574,Harry Frank,Point(13.383333333 52.516666666),1896,9
http://www.wikidata.org/entity/Q88624,Werner Teske,Point(13.383333333 52.516666666),1942,13
http://www.wikidata.org/entity/Q88641,Leo Arons,Point(13.383333333 52.516666666),1860,13
http://www.wikidata.org/entity/Q88663,Alexander von Hartmann,Point(13.383333333 52.516666666),1890,10
http://www.wikidata.org/entity/Q88774,Adolf Grabowsky,Point(13.383333333 52.516666666),1880,6
http://www.wikidata.org/entity/Q88839,Berta Karlik,Point(13.383333333 52.516666666),1904,21
http://www.wikidata.org/entity/Q88893,Ingo Schmitt,Point(13.383333333 52.516666666),1957,7
http://www.wikidata.org/entity/Q88956,Lea Rosh,Point(13.383333333 52.516666666),1936,7
http://www.wikidata.org/entity/Q502103,Niklas Lomb,Point(6.957777777 50.942222222),1993,13
http://www.wikidata.org/entity/Q49808,Andreas Wiegel,Point(8.766666666 51.716666666),1991,7
http://www.wikidata.org/entity/Q62867,Judith Rakers,Point(8.766666666 51.716666666),1976,22
http://www.wikidata.org/entity/Q67464,Heinz Nixdorf,Point(8.766666666 51.716666666),1925,9
http://www.wikidata.org/entity/Q72052,Mark Brain,Point(8.766666666 51.716666666),1978,6
http://www.wikidata.org/entity/Q72500,Reinhard Kolldehoff,Point(13.383333333 52.516666666),1914,11
http://www.wikidata.org/entity/Q72511,Siegfried Lowitz,Point(13.383333333 52.516666666),1914,14
http://www.wikidata.org/entity/Q72520,Rolf Schimpf,Point(13.383333333 52.516666666),1924,8
http://www.wikidata.org/entity/Q72551,Jutta Limbach,Point(13.383333333 52.516666666),1934,16
http://www.wikidata.org/entity/Q72568,Alfred Lichtenstein,Point(13.383333333 52.516666666),1889,13
http://www.wikidata.org/entity/Q72591,Hans von Ahlfen,Point(13.383333333 52.516666666),1897,12
http://www.wikidata.org/entity/Q72645,Rudolf Schottlaender,Point(13.383333333 52.516666666),1900,6
http://www.wikidata.org/entity/Q72655,Robert Schmidt,Point(13.383333333 52.516666666),1864,11
http://www.wikidata.org/entity/Q72671,Günter Rexrodt,Point(13.383333333 52.516666666),1941,7
http://www.wikidata.org/entity/Q72720,Meshell Ndegeocello,Point(13.383333333 52.516666666),1968,16
http://www.wikidata.org/entity/Q72722,Julius Friedländer,Point(13.383333333 52.516666666),1813,11
http://www.wikidata.org/entity/Q72722,Julius Friedländer,Point(13.383333333 52.516666666),1813,11
http://www.wikidata.org/entity/Q72722,Julius Friedländer,Point(13.383333333 52.516666666),1813,11
http://www.wikidata.org/entity/Q73815,Stefano Garris,Point(8.766666666 51.716666666),1979,8
http://www.wikidata.org/entity/Q74278,Franz-Josef Hermann Bode,Point(8.766666666 51.716666666),1951,11
http://www.wikidata.org/entity/Q75415,Josef Wirmer,Point(8.766666666 51.716666666),1901,12
http://www.wikidata.org/entity/Q84991,Julius von Ficker,Point(8.766666666 51.716666666),1826,11
http://www.wikidata.org/entity/Q86297,Clemens Baeumker,Point(8.766666666 51.716666666),1853,6
http://www.wikidata.org/entity/Q91977,Claudia-Maria Buch,Point(8.766666666 51.716666666),1966,6
http://www.wikidata.org/entity/Q92115,Franz von Löher,Point(8.766666666 51.716666666),1818,7
http://www.wikidata.org/entity/Q92115,Franz von Löher,Point(8.766666666 51.716666666),1818,7
http://www.wikidata.org/entity/Q92115,Franz von Löher,Point(8.766666666 51.716666666),1818,7
http://www.wikidata.org/entity/Q96713,Karl von Plettenberg,Point(8.766666666 51.716666666),1852,10
http://www.wikidata.org/entity/Q96713,Karl von Plettenberg,Point(8.766666666 51.716666666),1852,10
http://www.wikidata.org/entity/Q104747,Hermine Huntgeburth,Point(8.766666666 51.716666666),1957,8
http://www.wikidata.org/entity/Q120415,Reiner Plaßhenrich,Point(8.766666666 51.716666666),1976,6
http://www.wikidata.org/entity/Q274735,Mechtild Rothe,Point(8.766666666 51.716666666),1947,6
http://www.wikidata.org/entity/Q316513,Klaus Ehl,Point(8.766666666 51.716666666),1949,11
http://www.wikidata.org/entity/Q327433,Mahir Sağlık,Point(8.766666666 51.716666666),1983,13
http://www.wikidata.org/entity/Q335413,Tolgay Arslan,Point(8.766666666 51.716666666),1990,22
http://www.wikidata.org/entity/Q438689,Jasmin Glaesser,Point(8.766666666 51.716666666),1992,19
http://www.wikidata.org/entity/Q460472,Antonio Di Salvo,Point(8.766666666 51.716666666),1979,10
http://www.wikidata.org/entity/Q497210,Andreas Fischer,Point(8.766666666 51.716666666),1964,6
http://www.wikidata.org/entity/Q536309,Ella Bergmann-Michel,Point(8.766666666 51.716666666),1895,7
http://www.wikidata.org/entity/Q536309,Ella Bergmann-Michel,Point(8.766666666 51.716666666),1896,7
http://www.wikidata.org/entity/Q699718,Martin Amedick,Point(8.766666666 51.716666666),1982,16
http://www.wikidata.org/entity/Q877511,Günter Kutowski,Point(8.766666666 51.716666666),1965,9
http://www.wikidata.org/entity/Q877621,Lukas Kruse,Point(8.766666666 51.716666666),1983,15
http://www.wikidata.org/entity/Q1082042,Christian Strohdiek,Point(8.766666666 51.716666666),1988,13
http://www.wikidata.org/entity/Q97794,Paul Westermeier,Point(13.383333333 52.516666666),1892,8
http://www.wikidata.org/entity/Q97799,Werner Jacobs,Point(13.383333333 52.516666666),1909,8
http://www.wikidata.org/entity/Q97884,Ella Trebe,Point(13.383333333 52.516666666),1902,6
http://www.wikidata.org/entity/Q97908,Marta Husemann,Point(13.383333333 52.516666666),1913,6
http://www.wikidata.org/entity/Q97917,John Decker,Point(13.383333333 52.516666666),1895,7
http://www.wikidata.org/entity/Q97917,John Decker,Point(13.383333333 52.516666666),1895,7
http://www.wikidata.org/entity/Q97930,Fritz Delius,Point(13.383333333 52.516666666),1889,6
http://www.wikidata.org/entity/Q97930,Fritz Delius,Point(13.383333333 52.516666666),1890,6
http://www.wikidata.org/entity/Q97944,Peter Capell,Point(13.383333333 52.516666666),1912,9
http://www.wikidata.org/entity/Q98031,Willi Rinow,Point(13.383333333 52.516666666),1907,6
http://www.wikidata.org/entity/Q98050,Heinrich Schäfer,Point(13.383333333 52.516666666),1868,6
http://www.wikidata.org/entity/Q98126,Marie Munk,Point(13.383333333 52.516666666),1885,6
http://www.wikidata.org/entity/Q98148,Alfred Gerasch,Point(13.383333333 52.516666666),1877,6
http://www.wikidata.org/entity/Q98160,Heinz Buschkowsky,Point(13.383333333 52.516666666),1948,7
