person,personLabel,location,birthyear,sitelinks
http://www.wikidata.org/entity/Q559004,Hans Rottenhammer,Point(11.575 48.1375),1564,15
http://www.wikidata.org/entity/Q3048892,Ulrich Apt the Elder,Point(10.897777777 48.368888888),1460,10
http://www.wikidata.org/entity/Q3101332,Georg Stengel,Point(10.897777777 48.368888888),1584,7
http://www.wikidata.org/entity/Q3725894,Enrico Martínez,Point(10.0 53.55),1550,6
http://www.wikidata.org/entity/Q3725894,Enrico Martínez,Point(10.0 53.55),1555,6
http://www.wikidata.org/entity/Q77234,Michael Stifel,Point(9.310833333 48.740555555),1487,27
http://www.wikidata.org/entity/Q70893,Melchior Lorck,Point(9.436666666 54.781944444),1527,11
http://www.wikidata.org/entity/Q88470,Albrecht Pfister,Point(10.0 51.0),1416,8
http://www.wikidata.org/entity/Q71172,"Philip Louis II, Count of Hanau-Münzenberg",Point(8.916944444 50.132777777),1576,12
http://www.wikidata.org/entity/Q75508,"Philip Louis I, Count of Hanau-Münzenberg",Point(8.916944444 50.132777777),1553,10
http://www.wikidata.org/entity/Q86263,Ulrich Zell,Point(8.916944444 50.132777777),1500,8
http://www.wikidata.org/entity/Q90928,"Philip II, Count of Hanau-Lichtenberg",Point(8.916944444 50.132777777),1462,7
http://www.wikidata.org/entity/Q91218,"Philip II, Count of Hanau-Münzenberg",Point(8.916944444 50.132777777),1501,9
http://www.wikidata.org/entity/Q91219,"Reinhard IV, Count of Hanau-Münzenberg",Point(8.916944444 50.132777777),1473,7
http://www.wikidata.org/entity/Q91880,"Philip III, Count of Hanau-Münzenberg",Point(8.916944444 50.132777777),1526,8
http://www.wikidata.org/entity/Q91899,"Reinhard III, Count of Hanau",Point(8.916944444 50.132777777),1412,7
http://www.wikidata.org/entity/Q2017259,Hans Nansen,Point(9.436666666 54.781944444),1598,8
http://www.wikidata.org/entity/Q77520,Thomas Fincke,Point(9.436666666 54.781944444),1561,24
http://www.wikidata.org/entity/Q121941,Margaret of Waldeck-Wildungen,Point(10.0 51.0),1533,6
http://www.wikidata.org/entity/Q3427681,Jacob Kremberg,Point(10.0 51.0),1550,6
http://www.wikidata.org/entity/Q3470064,Salomon Trismosin,Point(10.0 51.0),1500,6
http://www.wikidata.org/entity/Q3721846,Eleonore of Württemberg,Point(9.055555555 48.52),1552,6
http://www.wikidata.org/entity/Q69024,Ulrich Zasius,Point(9.175277777 47.663333333),1461,11
http://www.wikidata.org/entity/Q77820,Ambrosius Blarer,Point(9.175277777 47.663333333),1492,9
http://www.wikidata.org/entity/Q92435,Ulrich Molitor,Point(9.175277777 47.663333333),1442,6
http://www.wikidata.org/entity/Q97531,Johannes Zwick,Point(9.175277777 47.663333333),1496,7
http://www.wikidata.org/entity/Q656454,Konrad Grünenberg,Point(9.175277777 47.663333333),1442,9
http://www.wikidata.org/entity/Q71606,Georg Fabricius,Point(12.916666666 50.833333333),1516,15
http://www.wikidata.org/entity/Q86276,Hans Folz,Point(8.365277777 49.631944444),1435,8
http://www.wikidata.org/entity/Q1127143,Conrat Meit,Point(8.365277777 49.631944444),1470,12
http://www.wikidata.org/entity/Q1127143,Conrat Meit,Point(8.365277777 49.631944444),1485,12
http://www.wikidata.org/entity/Q1698611,Johann Vesling,Point(8.916666666 52.288333333),1598,8
http://www.wikidata.org/entity/Q65192,Adam Lonicer,Point(8.766666666 50.816666666),1528,18
http://www.wikidata.org/entity/Q68377,"Philip II, Landgrave of Hesse-Rheinfels",Point(8.766666666 50.816666666),1541,14
http://www.wikidata.org/entity/Q68377,"Philip II, Landgrave of Hesse-Rheinfels",Point(8.766666666 50.816666666),1541,14
http://www.wikidata.org/entity/Q87662,Victorinus Strigel,Point(10.6225 47.88),1524,11
http://www.wikidata.org/entity/Q98340,"Elisabeth of Hesse, Hereditary Princess of Saxony",Point(8.766666666 50.816666666),1502,10
http://www.wikidata.org/entity/Q98340,"Elisabeth of Hesse, Hereditary Princess of Saxony",Point(8.766666666 50.816666666),1502,10
http://www.wikidata.org/entity/Q169319,Philip I,Point(8.766666666 50.816666666),1504,32
http://www.wikidata.org/entity/Q394748,Agnes of Hesse,Point(8.766666666 50.816666666),1527,18
http://www.wikidata.org/entity/Q548407,Daniel Hopfer,Point(10.6225 47.88),1470,15
http://www.wikidata.org/entity/Q317710,Maurice of Saxony,Point(13.342777777 50.911944444),1521,28
http://www.wikidata.org/entity/Q380868,Emilie of Saxony,Point(13.342777777 50.911944444),1516,16
http://www.wikidata.org/entity/Q435016,"Augustus, Elector of Saxony",Point(13.342777777 50.911944444),1526,26
http://www.wikidata.org/entity/Q465382,Sibylle of Saxony,Point(13.342777777 50.911944444),1515,15
http://www.wikidata.org/entity/Q169291,Samuel Scheidt,Point(11.969722222 51.482777777),1587,30
http://www.wikidata.org/entity/Q170394,Anne Catherine of Brandenburg,Point(11.969722222 51.482777777),1575,26
http://www.wikidata.org/entity/Q5588035,Gottfried Scheidt,Point(11.969722222 51.482777777),1593,6
http://www.wikidata.org/entity/Q2275266,Severinus of Saxony,Point(13.342777777 50.911944444),1522,7
http://www.wikidata.org/entity/Q86376,"John Ernest, Duke of Saxe-Coburg",Point(10.957869444 50.258469444),1521,14
http://www.wikidata.org/entity/Q31161,Andreas Libavius,Point(11.969722222 51.482777777),1555,26
http://www.wikidata.org/entity/Q40746,"John Sigismund, Elector of Brandenburg",Point(11.969722222 51.482777777),1572,33
http://www.wikidata.org/entity/Q65871,Barbara Sophie of Brandenburg,Point(11.969722222 51.482777777),1584,16
http://www.wikidata.org/entity/Q77962,Jacob Milich,Point(7.85 47.995),1501,9
http://www.wikidata.org/entity/Q71276,Bernhard Walther,Point(10.181111111 47.987777777),1430,9
http://www.wikidata.org/entity/Q75686,Bartholomeus V. Welser,Point(10.181111111 47.987777777),1484,8
http://www.wikidata.org/entity/Q78090,Johann Hommel,Point(10.181111111 47.987777777),1518,7
http://www.wikidata.org/entity/Q637420,Bernhard Strigel,Point(10.181111111 47.987777777),1460,12
http://www.wikidata.org/entity/Q325720,Philipp Schall von Bell,Point(7.55 51.466666666),1500,8
http://www.wikidata.org/entity/Q214925,Heinrich von Staden,Point(7.891111111 51.763333333),1542,7
http://www.wikidata.org/entity/Q67477,Johann Gerhard,Point(11.147222222 51.791666666),1582,14
http://www.wikidata.org/entity/Q61844,Valerius Cordus,Point(11.029166666 50.978055555),1515,21
http://www.wikidata.org/entity/Q90473,Henricus Grammateus,Point(11.029166666 50.978055555),1492,8
http://www.wikidata.org/entity/Q76488,Anna of Saxony,Point(13.74 51.05),1545,23
http://www.wikidata.org/entity/Q271799,Christine of Saxony,Point(13.74 51.05),1506,18
http://www.wikidata.org/entity/Q102724,Theodor Dorsten,Point(6.964166666 51.66),1492,8
http://www.wikidata.org/entity/Q3180762,Johannes ab Indagine,Point(8.696111111 50.018888888),1467,8
http://www.wikidata.org/entity/Q705358,"Christian I, Elector of Saxony",Point(13.74 51.05),1560,24
http://www.wikidata.org/entity/Q719501,Henry IV,Point(13.74 51.05),1473,26
http://www.wikidata.org/entity/Q761023,August Buchner,Point(13.74 51.05),1591,6
http://www.wikidata.org/entity/Q159632,Caspar Peucer,Point(14.423888888 51.181388888),1525,16
http://www.wikidata.org/entity/Q64569,"Albert Alcibiades, Margrave of Brandenburg-Kulmbach",Point(10.583333333 49.3),1522,18
http://www.wikidata.org/entity/Q70189,"George William, Count Palatine of Zweibrücken-Birkenfeld",Point(10.583333333 49.3),1591,13
http://www.wikidata.org/entity/Q73493,John Albert of Brandenburg-Ansbach-Kulmbach,Point(10.583333333 49.3),1499,7
http://www.wikidata.org/entity/Q74649,Marie of Brandenburg-Kulmbach,Point(10.583333333 49.3),1519,17
http://www.wikidata.org/entity/Q77715,Albrecht von Eyb,Point(10.583333333 49.3),1420,11
http://www.wikidata.org/entity/Q87066,Kunigunde of Brandenburg-Kulmbach,Point(10.583333333 49.3),1523,7
http://www.wikidata.org/entity/Q258910,Barbara of Brandenburg,Point(10.583333333 49.3),1464,17
http://www.wikidata.org/entity/Q325824,"Elisabeth of Brandenburg, Duchess of Württemberg",Point(10.583333333 49.3),1451,9
http://www.wikidata.org/entity/Q328598,Sibylle of Brandenburg,Point(10.583333333 49.3),1467,9
http://www.wikidata.org/entity/Q384941,George,Point(10.583333333 49.3),1484,21
http://www.wikidata.org/entity/Q509574,Sabina of Brandenburg-Ansbach,Point(10.583333333 49.3),1529,16
http://www.wikidata.org/entity/Q525245,Sophie of Brandenburg-Ansbach,Point(10.583333333 49.3),1535,7
http://www.wikidata.org/entity/Q525245,Sophie of Brandenburg-Ansbach,Point(10.583333333 49.3),1535,7
http://www.wikidata.org/entity/Q526020,Sophie of Brandenburg-Ansbach-Kulmbach,Point(10.583333333 49.3),1485,10
http://www.wikidata.org/entity/Q526020,Sophie of Brandenburg-Ansbach-Kulmbach,Point(10.583333333 49.3),1485,10
http://www.wikidata.org/entity/Q527128,Anna of Brandenburg-Ansbach-Kulmbach,Point(10.583333333 49.3),1487,7
http://www.wikidata.org/entity/Q565724,Wilhelm of Brandenburg-Ansbach,Point(10.583333333 49.3),1498,15
http://www.wikidata.org/entity/Q566408,"Siegmund, Margrave of Bayreuth",Point(10.583333333 49.3),1468,13
http://www.wikidata.org/entity/Q566474,"Casimir, Margrave of Brandenburg-Bayreuth",Point(10.583333333 49.3),1482,17
http://www.wikidata.org/entity/Q700425,"Frederick I, Margrave of Brandenburg-Ansbach",Point(10.583333333 49.3),1460,19
http://www.wikidata.org/entity/Q702209,"John Cicero, Elector of Brandenburg",Point(10.583333333 49.3),1455,21
http://www.wikidata.org/entity/Q807710,Barbara of Brandenburg-Ansbach-Kulmbach,Point(10.583333333 49.3),1495,9
http://www.wikidata.org/entity/Q1246222,Dorothy Catherine of Brandenburg-Ansbach,Point(10.583333333 49.3),1538,6
http://www.wikidata.org/entity/Q1246222,Dorothy Catherine of Brandenburg-Ansbach,Point(10.583333333 49.3),1538,6
http://www.wikidata.org/entity/Q366652,"John George I, Elector of Saxony",Point(13.74 51.05),1585,35
http://www.wikidata.org/entity/Q440132,Magdalena of Saxony,Point(13.74 51.05),1507,19
http://www.wikidata.org/entity/Q526474,"Dorothea, Abbess of Quedlinburg",Point(13.74 51.05),1591,9
http://www.wikidata.org/entity/Q546961,Johannes Galliculus,Point(13.74 51.05),1401,7
http://www.wikidata.org/entity/Q546961,Johannes Galliculus,Point(13.74 51.05),1490,7
http://www.wikidata.org/entity/Q563913,Anna of Saxony,Point(13.74 51.05),1567,11
http://www.wikidata.org/entity/Q580615,"John, Hereditary Prince of Saxony",Point(13.74 51.05),1498,7
http://www.wikidata.org/entity/Q372542,Johan II of East Frisia,Point(7.483611111 53.471388888),1538,10
http://www.wikidata.org/entity/Q639220,"Enno III, Count of East Frisia",Point(7.483611111 53.471388888),1563,15
http://www.wikidata.org/entity/Q328693,"Magnus III, Duke of Mecklenburg",Point(13.3 53.483333333),1509,12
http://www.wikidata.org/entity/Q834250,"Ulrich II, Duke of Mecklenburg-Stargard",Point(13.3 53.483333333),1425,10
http://www.wikidata.org/entity/Q1463974,Friedrich von Sachsen,Point(13.74 51.05),1504,6
http://www.wikidata.org/entity/Q1644031,Krzysztof Ostorodt,Point(10.429163 51.906003),1560,7
http://www.wikidata.org/entity/Q1694741,John III of Rietberg,Point(7.483611111 53.471388888),1566,8
http://www.wikidata.org/entity/Q4768926,Anne of Ostfriesland,Point(7.483611111 53.471388888),1562,10
http://www.wikidata.org/entity/Q1246340,Dorothea of Saxony,Point(13.74 51.05),1563,10
http://www.wikidata.org/entity/Q108883,August of Saxony,Point(13.74 51.05),1589,7
http://www.wikidata.org/entity/Q882116,Tobias Michael,Point(13.74 51.05),1592,9
http://www.wikidata.org/entity/Q1330408,Elisabeth of Brandenburg-Ansbach-Kulmbach,Point(10.583333333 49.3),1494,10
http://www.wikidata.org/entity/Q695210,Christian II,Point(13.74 51.05),1583,21
http://www.wikidata.org/entity/Q89466,Johannes Scheubel,Point(9.451111111 48.648333333),1494,6
http://www.wikidata.org/entity/Q109338,Magnus of Württemberg,Point(9.451111111 48.648333333),1594,6
http://www.wikidata.org/entity/Q6453088,John of Ketham,Point(9.451111111 48.648333333),1415,6
http://www.wikidata.org/entity/Q71026,Joachim Jungius,Point(10.686388888 53.869722222),1587,16
http://www.wikidata.org/entity/Q64595,"Henry the Middle, Duke of Brunswick-Lüneburg",Point(10.414444444 53.2525),1468,18
http://www.wikidata.org/entity/Q89836,Johann von Götzen,Point(10.414444444 53.2525),1599,7
http://www.wikidata.org/entity/Q359148,Joachim Burmeister,Point(10.414444444 53.2525),1564,7
http://www.wikidata.org/entity/Q40433,"Albert, Duke in Prussia",Point(10.583333333 49.3),1490,40
http://www.wikidata.org/entity/Q41919,"George Frederick, Margrave of Brandenburg-Ansbach",Point(10.583333333 49.3),1539,21
http://www.wikidata.org/entity/Q91092,Johann Snell,Point(9.866666666 51.816666666),1450,7
http://www.wikidata.org/entity/Q7828080,Elisabeth of Brunswick-Grubenhagen,Point(9.866666666 51.816666666),1550,8
http://www.wikidata.org/entity/Q2302923,"Sophie, Duchess Consort of Pomerania-Barth",Point(13.74 51.05),1587,9
http://www.wikidata.org/entity/Q1690621,Joachim von Beust,Point(11.9525 52.140555555),1522,6
http://www.wikidata.org/entity/Q90988,"Simon VI, Count of Lippe",Point(8.883333333 51.937777777),1554,10
http://www.wikidata.org/entity/Q96001,"Bernhard VIII, Count of Lippe",Point(8.883333333 51.937777777),1527,9
http://www.wikidata.org/entity/Q97026,"Otto, Count of Lippe-Brake",Point(8.883333333 51.937777777),1589,10
http://www.wikidata.org/entity/Q450768,Magdalene of Lippe,Point(8.883333333 51.937777777),1552,14
http://www.wikidata.org/entity/Q450768,Magdalene of Lippe,Point(8.883333333 51.937777777),1552,14
http://www.wikidata.org/entity/Q450768,Magdalene of Lippe,Point(8.883333333 51.937777777),1552,14
http://www.wikidata.org/entity/Q114053,Johann Kirchmann,Point(10.686388888 53.869722222),1575,6
http://www.wikidata.org/entity/Q121850,Laurentius Surius,Point(10.686388888 53.869722222),1522,9
http://www.wikidata.org/entity/Q69731,Georg Sabinus,Point(12.556111111 52.411666666),1508,10
http://www.wikidata.org/entity/Q472749,Claus Berg,Point(10.686388888 53.869722222),1475,10
http://www.wikidata.org/entity/Q534856,Hermen Rode,Point(10.686388888 53.869722222),1430,11
http://www.wikidata.org/entity/Q321078,Wilm Dedeke,Point(10.686388888 53.869722222),1460,6
http://www.wikidata.org/entity/Q61359,Johann Arndt,Point(11.2375 51.72),1556,26
http://www.wikidata.org/entity/Q63170,Sebastian Franck,Point(10.776988888 48.718430555),1499,19
http://www.wikidata.org/entity/Q63170,Sebastian Franck,Point(10.776988888 48.718430555),1499,19
http://www.wikidata.org/entity/Q2069952,Dorothea of Brunswick-Lüneburg,Point(10.0825 52.625555555),1570,11
http://www.wikidata.org/entity/Q90441,Anna of Mecklenburg-Schwerin,Point(12.2625 53.458055555),1485,11
http://www.wikidata.org/entity/Q76065,Caspar Hedio,Point(8.4 48.933333333),1494,9
http://www.wikidata.org/entity/Q124121,Franciscus Irenicus,Point(8.4 48.933333333),1495,6
http://www.wikidata.org/entity/Q58056,Christopher of Bavaria,Point(11.466666666 49.283333333),1416,43
http://www.wikidata.org/entity/Q61819,Elizabeth Charlotte of the Palatinate,Point(11.466666666 49.283333333),1597,20
http://www.wikidata.org/entity/Q87581,Caspar Schoppe,Point(11.466666666 49.283333333),1576,12
http://www.wikidata.org/entity/Q61829,"George, Duke of Brunswick-Lüneburg",Point(10.0825 52.625555555),1582,25
http://www.wikidata.org/entity/Q67167,"Otto I, Duke of Brunswick-Harburg",Point(10.0825 52.625555555),1495,14
http://www.wikidata.org/entity/Q67190,Ernest II,Point(10.0825 52.625555555),1565,16
http://www.wikidata.org/entity/Q67352,"Augustus the Elder, Duke of Brunswick-Lüneburg",Point(10.0825 52.625555555),1568,16
http://www.wikidata.org/entity/Q68652,"Frederick IV, Duke of Brunswick-Lüneburg",Point(10.0825 52.625555555),1574,15
http://www.wikidata.org/entity/Q73503,"Otto II, Duke of Brunswick-Harburg",Point(10.0825 52.625555555),1528,12
http://www.wikidata.org/entity/Q87585,Sophie of Brunswick-Lüneburg,Point(10.0825 52.625555555),1563,13
http://www.wikidata.org/entity/Q87585,Sophie of Brunswick-Lüneburg,Point(10.0825 52.625555555),1563,13
http://www.wikidata.org/entity/Q90449,"Elisabeth of Brunswick-Lüneburg, Duchess of Guelders",Point(10.0825 52.625555555),1494,7
http://www.wikidata.org/entity/Q92185,Margaret of Brunswick-Lüneburg,Point(10.0825 52.625555555),1573,11
http://www.wikidata.org/entity/Q107722,Anna of Brunswick-Lüneburg,Point(10.0825 52.625555555),1502,9
http://www.wikidata.org/entity/Q529521,"Christian, Duke of Brunswick-Lüneburg",Point(10.0825 52.625555555),1566,15
http://www.wikidata.org/entity/Q97596,Johann Lauremberg,Point(12.133333333 54.083333333),1590,6
http://www.wikidata.org/entity/Q76728,Christopher Clavius,Point(10.891666666 49.891666666),1538,40
http://www.wikidata.org/entity/Q324328,Georg Hesler,Point(10.891666666 49.891666666),1427,6
http://www.wikidata.org/entity/Q568843,Hans Pleydenwurff,Point(10.891666666 49.891666666),1420,13
http://www.wikidata.org/entity/Q677573,Heinrich Finck,Point(10.891666666 49.891666666),1445,12
http://www.wikidata.org/entity/Q62535,Melchior Hoffman,Point(9.7375 49.112222222),1490,18
http://www.wikidata.org/entity/Q64361,Joachim Camerarius,Point(10.891666666 49.891666666),1500,16
http://www.wikidata.org/entity/Q86222,Erasmus Widmann,Point(9.7375 49.112222222),1572,7
http://www.wikidata.org/entity/Q86222,Erasmus Widmann,Point(9.7375 49.112222222),1572,7
http://www.wikidata.org/entity/Q445441,Johann Ulrich Steigleder,Point(9.7375 49.112222222),1593,9
http://www.wikidata.org/entity/Q3180743,Giovanni Faber,Point(10.891666666 49.891666666),1574,12
http://www.wikidata.org/entity/Q96077,Leunclavius,Point(7.1675 51.945833333),1533,9
http://www.wikidata.org/entity/Q940505,Johann Koerbecke,Point(7.1675 51.945833333),1415,8
http://www.wikidata.org/entity/Q102952,Heinrich Douvermann,Point(6.733333333 51.566666666),1480,7
http://www.wikidata.org/entity/Q61582,Johannes Eccard,Point(10.45 51.216666666),1553,15
http://www.wikidata.org/entity/Q84599,Ludwig Helmbold,Point(10.45 51.216666666),1532,9
http://www.wikidata.org/entity/Q84599,Ludwig Helmbold,Point(10.45 51.216666666),1532,9
http://www.wikidata.org/entity/Q315166,Liborius Wagner,Point(10.45 51.216666666),1593,10
http://www.wikidata.org/entity/Q87525,Gabriel Zwilling,Point(13.002222222 50.58),1487,8
http://www.wikidata.org/entity/Q99040,Barbara Uthmann,Point(13.002222222 50.58),1512,10
http://www.wikidata.org/entity/Q92012,Aegidius Gelenius,Point(6.419444444 51.365833333),1595,7
http://www.wikidata.org/entity/Q73956,Ambrosius Lobwasser,Point(12.645555555 50.594166666),1515,10
http://www.wikidata.org/entity/Q73956,Ambrosius Lobwasser,Point(12.645555555 50.594166666),1515,10
http://www.wikidata.org/entity/Q78447,Andreas Musculus,Point(12.645555555 50.594166666),1514,8
http://www.wikidata.org/entity/Q104566,Petrus Albinus,Point(12.645555555 50.594166666),1543,7
http://www.wikidata.org/entity/Q1174512,David Gans,Point(8.35 51.666666666),1541,14
http://www.wikidata.org/entity/Q63024,Christian I,Point(11.733333333 51.8),1568,22
http://www.wikidata.org/entity/Q74709,Christoph Rothmann,Point(11.733333333 51.8),1560,10
http://www.wikidata.org/entity/Q95320,Daniel Brendel von Homburg,Point(9.1478 49.97575),1522,7
http://www.wikidata.org/entity/Q1906847,Francis Cleyn,Point(12.133333333 54.083333333),1582,9
http://www.wikidata.org/entity/Q71314,Melchior Lotter,Point(12.700833333 50.585277777),1470,8
http://www.wikidata.org/entity/Q61844,Valerius Cordus,Point(9.497916666 51.315777777),1515,21
http://www.wikidata.org/entity/Q68952,"Louis IV, Landgrave of Hesse-Marburg",Point(9.497916666 51.315777777),1537,16
http://www.wikidata.org/entity/Q71963,Jacob Praetorius the Elder,Point(11.639166666 52.131666666),1530,9
http://www.wikidata.org/entity/Q91647,Valentinus Otho,Point(11.639166666 52.131666666),1550,9
http://www.wikidata.org/entity/Q96338,Gabriel Rollenhagen,Point(11.639166666 52.131666666),1583,7
http://www.wikidata.org/entity/Q1809504,Lazarus Ercker,Point(13.002222222 50.58),1528,6
http://www.wikidata.org/entity/Q327750,Barbara of Hesse,Point(9.497916666 51.315777777),1536,12
http://www.wikidata.org/entity/Q329213,"Elizabeth of Hesse-Kassel, Duchess of Mecklenburg",Point(9.497916666 51.315777777),1596,13
http://www.wikidata.org/entity/Q329213,"Elizabeth of Hesse-Kassel, Duchess of Mecklenburg",Point(9.497916666 51.315777777),1596,13
http://www.wikidata.org/entity/Q441962,"Elisabeth of Hesse, Electress Palatine",Point(9.497916666 51.315777777),1539,16
http://www.wikidata.org/entity/Q459159,Anna of Hesse,Point(9.497916666 51.315777777),1529,17
http://www.wikidata.org/entity/Q542751,"William I, Landgrave of Lower Hesse",Point(9.497916666 51.315777777),1466,13
http://www.wikidata.org/entity/Q551420,"Maurice, Landgrave of Hesse-Kassel",Point(9.497916666 51.315777777),1572,25
http://www.wikidata.org/entity/Q562285,Anne Mary of Hesse-Kassel,Point(9.497916666 51.315777777),1567,10
http://www.wikidata.org/entity/Q696040,"William IV, Landgrave of Hesse-Kassel",Point(9.497916666 51.315777777),1532,20
http://www.wikidata.org/entity/Q451164,Sibylla of Anhalt,Point(11.733333333 51.8),1564,15
http://www.wikidata.org/entity/Q57337,Anton Praetorius,Point(8.35 51.666666666),1560,35
http://www.wikidata.org/entity/Q64215,"Frederick William I, Duke of Saxe-Weimar",Point(11.316666666 50.983333333),1562,18
http://www.wikidata.org/entity/Q68238,"John II, Duke of Saxe-Weimar",Point(11.316666666 50.983333333),1570,20
http://www.wikidata.org/entity/Q96461,Johannes Aurifaber,Point(11.316666666 50.983333333),1519,9
http://www.wikidata.org/entity/Q264709,Christine of Hesse,Point(9.497916666 51.315777777),1543,23
http://www.wikidata.org/entity/Q283548,"George I, Landgrave of Hesse-Darmstadt",Point(9.497916666 51.315777777),1547,22
http://www.wikidata.org/entity/Q1083877,Christine of Hesse-Kassel,Point(9.497916666 51.315777777),1578,7
http://www.wikidata.org/entity/Q65133,"William, Duke of Saxe-Weimar",Point(12.433333333 50.985),1598,22
http://www.wikidata.org/entity/Q69449,"John Ernest I, Duke of Saxe-Weimar",Point(12.433333333 50.985),1594,18
http://www.wikidata.org/entity/Q69468,"Albert IV, Duke of Saxe-Eisenach",Point(12.433333333 50.985),1599,15
http://www.wikidata.org/entity/Q95596,Duke Frederick of Saxe-Weimar,Point(12.433333333 50.985),1596,8
http://www.wikidata.org/entity/Q1370802,Hedwig of Hesse-Kassel,Point(9.497916666 51.315777777),1569,7
http://www.wikidata.org/entity/Q1404607,"Otto, Landgrave of Hesse-Kassel",Point(9.497916666 51.315777777),1594,8
http://www.wikidata.org/entity/Q327557,"Maria, Abbess of Quedlinburg",Point(11.316666666 50.983333333),1571,12
http://www.wikidata.org/entity/Q454810,Margaret of Thuringia,Point(11.316666666 50.983333333),1449,16
http://www.wikidata.org/entity/Q465193,"Dorothea Sophia, Abbess of Quedlinburg",Point(11.316666666 50.983333333),1587,11
http://www.wikidata.org/entity/Q525378,"Maria of Saxony, Duchess of Pomerania",Point(11.316666666 50.983333333),1515,12
http://www.wikidata.org/entity/Q4148122,Ortwin,Point(7.210555555 52.017222222),1475,6
http://www.wikidata.org/entity/Q4148122,Ortwin,Point(7.210555555 52.017222222),1480,6
http://www.wikidata.org/entity/Q571507,Georg Hund von Wenkheim,Point(9.640555555 49.669166666),1520,8
http://www.wikidata.org/entity/Q310285,Adam Elsheimer,Point(8.682222222 50.110555555),1578,30
http://www.wikidata.org/entity/Q319135,Philipp Uffenbach,Point(8.682222222 50.110555555),1566,6
http://www.wikidata.org/entity/Q71815,Justus Menius,Point(9.6775 50.552777777),1499,9
http://www.wikidata.org/entity/Q88733,Merga Bien,Point(9.6775 50.552777777),1565,6
http://www.wikidata.org/entity/Q88733,Merga Bien,Point(9.6775 50.552777777),1568,6
http://www.wikidata.org/entity/Q311528,Adam of Fulda,Point(9.6775 50.552777777),1445,14
http://www.wikidata.org/entity/Q532091,Hans Brosamer,Point(9.6775 50.552777777),1495,9
http://www.wikidata.org/entity/Q110860,"Louis III, Count of Löwenstein",Point(8.956388888 48.932777777),1530,7
http://www.wikidata.org/entity/Q1696797,Johannes von Goch,Point(6.161944444 51.683888888),1410,6
http://www.wikidata.org/entity/Q3127027,Hans Wertinger,Point(12.150833333 48.539722222),1465,6
http://www.wikidata.org/entity/Q103745,Johann Georg Gödelmann,Point(8.823333333 47.985),1559,7
http://www.wikidata.org/entity/Q113959,Sebastian von Heusenstamm,Point(8.682222222 50.110555555),1508,6
http://www.wikidata.org/entity/Q68171,Elias Ammerbach,Point(11.809819 51.152095),1530,11
http://www.wikidata.org/entity/Q60568,"William V, Duke of Bavaria",Point(12.150833333 48.539722222),1548,27
http://www.wikidata.org/entity/Q66724,Benedikt Rejt,Point(12.150833333 48.539722222),1454,13
http://www.wikidata.org/entity/Q106780,Prince Ferdinand of Bavaria,Point(12.150833333 48.539722222),1550,8
http://www.wikidata.org/entity/Q882619,Ulrich Füetrer,Point(12.150833333 48.539722222),1401,6
http://www.wikidata.org/entity/Q72192,Gregor Reisch,Point(8.850555555 48.273055555),1467,12
http://www.wikidata.org/entity/Q62247,"John Casimir, Count Palatine of Kleeburg",Point(7.360833333 49.249444444),1589,23
http://www.wikidata.org/entity/Q62885,"Philip Louis, Count Palatine of Neuburg",Point(7.360833333 49.249444444),1547,22
http://www.wikidata.org/entity/Q63775,"Wolfgang, Count Palatine of Zweibrücken",Point(7.360833333 49.249444444),1526,21
http://www.wikidata.org/entity/Q65894,"Louis II, Count Palatine of Zweibrücken",Point(7.360833333 49.249444444),1502,16
http://www.wikidata.org/entity/Q70676,Frederick Casimir,Point(7.360833333 49.249444444),1585,12
http://www.wikidata.org/entity/Q73338,"Rupert, Count Palatine of Veldenz",Point(7.360833333 49.249444444),1506,13
http://www.wikidata.org/entity/Q70811,"Francis, Duke of Brunswick-Lüneburg",Point(10.565833333 52.964722222),1508,12
http://www.wikidata.org/entity/Q700441,"Ernest I, Duke of Brunswick-Lüneburg",Point(10.565833333 52.964722222),1497,18
http://www.wikidata.org/entity/Q58662,Petrus Apianus,Point(12.916666666 51.166666666),1495,38
http://www.wikidata.org/entity/Q58662,Petrus Apianus,Point(12.916666666 51.166666666),1495,38
http://www.wikidata.org/entity/Q75954,Tilemann Heshusius,Point(6.617777777 51.658611111),1527,9
http://www.wikidata.org/entity/Q76468,Hans Lippershay,Point(6.617777777 51.658611111),1572,38
http://www.wikidata.org/entity/Q312889,Peter Minuit,Point(6.617777777 51.658611111),1590,35
http://www.wikidata.org/entity/Q316552,Derick Baegert,Point(6.617777777 51.658611111),1440,10
http://www.wikidata.org/entity/Q1873081,Lucas Jennis,Point(8.682222222 50.110555555),1590,6
http://www.wikidata.org/entity/Q698115,Bartholomaeus Bruyn the Elder,Point(6.617777777 51.658611111),1493,14
http://www.wikidata.org/entity/Q1681906,Jan Joest,Point(6.617777777 51.658611111),1455,14
http://www.wikidata.org/entity/Q1681906,Jan Joest,Point(6.617777777 51.658611111),1460,14
http://www.wikidata.org/entity/Q111755,Friedrich Staphylus,Point(8.043055555 52.278888888),1512,6
http://www.wikidata.org/entity/Q89904,Johannes Mathesius,Point(12.798611111 51.048055555),1504,12
http://www.wikidata.org/entity/Q3459641,"Peregrine Bertie, 13th Baron Willoughby de Eresby",Point(6.617777777 51.658611111),1555,6
